Stock Alt Sim Yr  SSB Rec Tot_biom SPR_Implied F Ntot Catch ABC OFL AvgAge AvgAgeTot SexRatio
M16.2 1 15 2028 222.973 0.389358 892.079 0.4 0.299118 0.936766 136.436 136.436 158.072 4.95249 3.29853 0.5
M16.2 1 15 2029 185.22 2.30968 780.638 0.4 0.299118 0.765063 118.968 118.968 137.627 4.82078 2.1336 0.5
M16.2 1 15 2030 162.196 0.654742 805.072 0.4 0.299118 0.661315 108.764 108.764 125.961 4.51037 2.56924 0.5
M16.2 1 15 2031 153.843 1.79753 912.476 0.4 0.299118 0.64434 92.8447 92.8447 107.678 3.69122 2.3523 0.5
M16.2 1 15 2032 164.99 0.440509 1061.76 0.4 0.299118 0.754203 139.507 139.507 161.882 3.71141 2.91384 0.5
M16.2 1 16 2019 172.699 1.22373 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.22917 2.60426 0.5
M16.2 1 16 2020 156.41 0.285088 690.473 0.4 0.299118 0.613779 91.613 91.613 106.168 4.99139 3.0666 0.5
M16.2 1 16 2021 139.837 0.525313 694.402 0.4 0.299118 0.560461 84.3255 84.3255 97.7592 4.38603 3.08369 0.5
M16.2 1 16 2022 137.767 0.483685 683.544 0.4 0.299118 0.578593 100.316 100.316 115.729 4.44582 3.09713 0.5
M16.2 1 16 2023 145.745 0.741202 628.54 0.4 0.299118 0.607012 91.2027 91.2027 105.689 4.84688 2.76448 0.5
M16.2 1 16 2024 131.97 0.259087 584.408 0.408886 0.290546 0.538183 78.4633 78.4633 89.3854 4.74959 3.15028 0.5
M16.2 1 16 2025 120.735 0.736161 565.092 0.437802 0.264414 0.493164 70.2091 70.2091 80.0876 4.51607 2.74917 0.5
M16.2 1 16 2026 120.127 0.406051 559.279 0.439439 0.26301 0.489844 72.3802 72.3802 82.6777 4.58824 2.93562 0.5
M16.2 1 16 2027 120.4 0.336178 547.272 0.438695 0.263647 0.490463 64.6465 64.6465 73.8446 4.60062 3.13131 0.5
M16.2 1 16 2028 114.79 0.324501 529.246 0.454275 0.250612 0.469584 64.7417 64.7417 74.0593 4.55316 3.23985 0.5
M16.2 1 16 2029 116.366 0.529622 497.243 0.449829 0.254266 0.476164 65.2848 65.2848 74.5764 4.86252 2.90984 0.5
M16.2 1 16 2030 112.299 1.63997 462.696 0.461446 0.244826 0.441418 55.2864 55.2864 63.2569 4.88907 2.00927 0.5
M16.2 1 16 2031 102.622 1.01354 519.554 0.490884 0.222356 0.406961 46.4414 46.4414 53.2415 4.3441 2.2314 0.5
M16.2 1 16 2032 101.344 1.11956 678.787 0.494956 0.2194 0.428223 49.513 49.513 56.8484 3.41705 2.38778 0.5
M16.2 1 17 2019 172.699 0.213592 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.27252 3.70845 0.5
M16.2 1 17 2020 156.315 0.457755 632.805 0.4 0.299118 0.608728 91.5664 91.5664 106.113 5.23825 3.37782 0.5
M16.2 1 17 2021 137.992 0.402273 549.139 0.4 0.299118 0.533658 82.3835 82.3835 95.0672 5.33727 3.20626 0.5
M16.2 1 17 2022 121.43 0.237809 482.32 0.435913 0.266044 0.460099 59.6599 59.6599 68.1511 5.29796 3.38606 0.5
M16.2 1 17 2023 106.739 0.245705 444.127 0.478024 0.231929 0.401789 48.6571 48.6571 55.7955 5.02856 3.45319 0.5
M16.2 1 17 2024 101.612 0.358802 412.125 0.494091 0.220025 0.388543 46.0535 46.0535 52.8578 5.13569 3.1769 0.5
M16.2 1 17 2025 98.2598 0.466848 380.562 0.505007 0.212247 0.369513 39.6397 39.6397 45.5459 5.27278 2.83575 0.5
M16.2 1 17 2026 89.7745 0.91895 370.152 0.534221 0.192554 0.335611 32.8122 32.8122 37.7677 4.99519 2.28591 0.5
M16.2 1 17 2027 84.9888 0.470404 417.698 0.551759 0.181449 0.325926 31.7761 31.7761 36.6185 4.45114 2.58765 0.5
M16.2 1 17 2028 89.0061 0.815937 496.925 0.536977 0.190776 0.360054 37.3033 37.3033 42.9775 3.92194 2.49304 0.5
M16.2 1 17 2029 103.223 0.278066 576.187 0.48896 0.223766 0.443473 58.5535 58.5535 67.2281 3.98662 2.98895 0.5
M16.2 1 17 2030 120.992 0.610431 606.756 0.437098 0.265021 0.52774 74.0266 74.0266 84.5487 4.20985 2.86097 0.5
M16.2 1 17 2031 126.077 1.50428 592.154 0.423701 0.276835 0.542548 83.1608 83.1608 94.8223 4.41395 2.18188 0.5
M16.2 1 17 2032 126.119 0.77036 621.357 0.4236 0.276927 0.534815 76.1961 76.1961 86.7631 4.36853 2.44283 0.5
M16.2 1 18 2019 172.699 0.930054 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.2417 2.81997 0.5
M16.2 1 18 2020 156.383 0.490488 673.707 0.4 0.299118 0.61231 91.5994 91.5994 106.152 5.0536 2.96929 0.5
M16.2 1 18 2021 139.315 0.570526 661.031 0.4 0.299118 0.553445 83.768 83.768 97.1019 4.58125 2.95548 0.5
M16.2 1 18 2022 133.149 0.714811 653.5 0.40601 0.29329 0.548799 89.1388 89.1388 101.627 4.46257 2.78931 0.5
M16.2 1 18 2023 136.419 0.176913 638.332 0.4 0.299118 0.569604 87.9335 87.9335 100.581 4.60935 3.30889 0.5
M16.2 1 18 2024 130.445 1.47386 600.702 0.412646 0.286999 0.541345 80.0666 80.0666 91.2674 4.50361 2.28504 0.5
M16.2 1 18 2025 126.566 0.367534 611.099 0.422444 0.277972 0.528794 81.1862 81.1862 92.5314 4.55214 2.74981 0.5
M16.2 1 18 2026 124.1 0.627081 651.951 0.428839 0.272242 0.516615 68.3581 68.3581 77.9896 4.04995 2.82261 0.5
M16.2 1 18 2027 125.295 0.445505 690.118 0.425717 0.275023 0.545365 91.8446 91.8446 104.859 4.03806 3.03228 0.5
M16.2 1 18 2028 144.566 0.853058 671.324 0.4 0.299118 0.629822 99.0668 99.0668 114.769 4.53546 2.68177 0.5
M16.2 1 18 2029 139.192 0.757998 631.575 0.4 0.299118 0.584665 88.802 88.802 102.934 4.58307 2.6276 0.5
M16.2 1 18 2030 128.227 0.648463 635.066 0.418215 0.281831 0.540495 80.1826 80.1826 91.2621 4.33405 2.71495 0.5
M16.2 1 18 2031 126.352 0.834435 665.441 0.42299 0.277477 0.534823 83.2719 83.2719 94.9591 4.12142 2.63011 0.5
M16.2 1 18 2032 134.087 1.19096 691.847 0.403745 0.295471 0.580027 93.4247 93.4247 106.394 4.20166 2.39951 0.5
M16.2 1 19 2019 172.699 0.411234 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26398 3.387 0.5
M16.2 1 19 2020 156.334 0.448105 644.088 0.4 0.299118 0.609716 91.5755 91.5755 106.124 5.18686 3.26278 0.5
M16.2 1 19 2021 138.356 0.644664 578.939 0.4 0.299118 0.539023 82.7646 82.7646 95.7157 5.09608 2.87947 0.5
M16.2 1 19 2022 124.671 0.239022 537.861 0.427336 0.273577 0.485036 67.373 67.373 76.9213 4.9724 3.23153 0.5
M16.2 1 19 2023 115.184 1.02357 516.752 0.453144 0.251536 0.451094 58.5396 58.5396 66.993 4.675 2.47374 0.5
M16.2 1 19 2024 112.356 0.406441 529.84 0.461271 0.244966 0.452095 60.8953 60.8953 69.7188 4.62722 2.79306 0.5
M16.2 1 19 2025 113.392 0.857073 560.173 0.458273 0.24737 0.461082 56.6341 56.6341 64.8171 4.29244 2.5657 0.5
M16.2 1 19 2026 114.135 0.371182 603.825 0.45614 0.249095 0.480916 69.658 69.658 79.7326 4.16085 2.93143 0.5
M16.2 1 19 2027 126.031 0.313769 625.857 0.423818 0.27673 0.5416 79.2056 79.2056 90.3129 4.30457 3.21219 0.5
M16.2 1 19 2028 128.39 0.52911 596.73 0.417793 0.282219 0.544296 84.387 84.387 96.2323 4.47811 3.00993 0.5
M16.2 1 19 2029 128.215 0.40068 544.698 0.418244 0.281804 0.536179 79.6957 79.6957 90.7323 4.87985 3.03 0.5
M16.2 1 19 2030 118.088 0.610677 498.644 0.445033 0.258265 0.470727 61.6217 61.6217 70.3584 4.82611 2.75688 0.5
M16.2 1 19 2031 107.774 0.788302 489.541 0.474899 0.234311 0.427947 55.0523 55.0523 63.02 4.6291 2.51486 0.5
M16.2 1 19 2032 107.157 0.93358 520.7 0.476764 0.232887 0.429698 53.1007 53.1007 60.8398 4.40041 2.3944 0.5
M16.2 1 20 2019 172.699 0.272482 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26997 3.60396 0.5
M16.2 1 20 2020 156.321 0.511118 636.167 0.4 0.299118 0.609023 91.5691 91.5691 106.117 5.22009 3.25426 0.5
M16.2 1 20 2021 138.106 0.633207 561.229 0.4 0.299118 0.535538 82.4996 82.4996 95.2662 5.23683 2.86204 0.5
M16.2 1 20 2022 122.503 0.305589 516.566 0.433045 0.268539 0.469864 62.0829 62.0829 70.9088 5.06425 3.10739 0.5
M16.2 1 20 2023 110.477 0.788296 506.281 0.466777 0.240608 0.427981 53.8938 53.8938 61.7542 4.62326 2.64049 0.5
M16.2 1 20 2024 110.039 0.479041 520.893 0.468081 0.239586 0.442896 58.9338 58.9338 67.5166 4.5951 2.79267 0.5
M16.2 1 20 2025 113.337 0.95348 539.931 0.458428 0.247245 0.459658 57.2301 57.2301 65.5179 4.42453 2.46523 0.5
M16.2 1 20 2026 112.553 0.355468 580.314 0.460702 0.245421 0.468811 64.0077 64.0077 73.2764 4.23802 2.88 0.5
M16.2 1 20 2027 119.79 0.309642 617.655 0.440356 0.262225 0.51082 71.6668 71.6668 81.8402 4.17203 3.19704 0.5
M16.2 1 20 2028 126.174 0.670992 607.196 0.423447 0.277065 0.539498 84.9077 84.9077 96.8754 4.37465 2.8475 0.5
M16.2 1 20 2029 130.936 0.924609 564.321 0.411434 0.288137 0.551883 82.8893 82.8893 94.3447 4.8022 2.46841 0.5
M16.2 1 20 2030 120.125 0.319423 554.896 0.439451 0.262999 0.487537 63.6854 63.6854 72.686 4.54957 2.89746 0.5
M16.2 1 20 2031 111.62 1.58445 586.668 0.463439 0.243241 0.46207 62.6736 62.6736 71.6855 4.06275 2.19704 0.5
M16.2 1 20 2032 121.706 0.518141 664.437 0.43518 0.26668 0.522054 80.6366 80.6366 92.0907 4.12936 2.62862 0.5
M16.2 1 21 2019 172.699 0.785163 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.2479 2.94929 0.5
M16.2 1 21 2020 156.369 0.194818 665.436 0.4 0.299118 0.611586 91.5928 91.5928 106.144 5.10328 3.40462 0.5
M16.2 1 21 2021 139.021 1.20561 621.901 0.4 0.299118 0.547998 83.4747 83.4747 96.7559 4.75362 2.49568 0.5
M16.2 1 21 2022 130.379 0.609242 612.693 0.412806 0.286849 0.52629 82.1093 82.1093 93.6461 4.69369 2.66514 0.5
M16.2 1 21 2023 127.045 1.3172 638.744 0.421207 0.279095 0.51961 69.6454 69.6454 79.473 4.26012 2.33847 0.5
M16.2 1 21 2024 124.278 0.483199 717.834 0.428365 0.272662 0.534187 83.9509 83.9509 95.9004 3.94986 2.76759 0.5
M16.2 1 21 2025 140.589 1.58277 788.047 0.4 0.299118 0.626007 100.06 100.06 115.973 3.90851 2.33847 0.5
M16.2 1 21 2026 153.396 1.08861 847.526 0.4 0.299118 0.684032 115.621 115.621 134.081 4.00782 2.46697 0.5
M16.2 1 21 2027 165.42 0.635779 919.847 0.4 0.299118 0.740726 113.538 113.538 131.537 3.91452 2.81605 0.5
M16.2 1 21 2028 171.935 0.604613 973.968 0.4 0.299118 0.774572 133.485 133.485 154.758 3.87293 3.03986 0.5
M16.2 1 21 2029 193.914 0.418809 947.987 0.4 0.299118 0.865054 145.581 145.581 168.662 4.35245 3.30132 0.5
M16.2 1 21 2030 198.353 0.940617 841.816 0.4 0.299118 0.841246 129.235 129.235 149.729 4.75462 2.85005 0.5
M16.2 1 21 2031 177.273 0.223664 749.542 0.4 0.299118 0.734512 113.772 113.772 131.728 4.92939 3.31504 0.5
M16.2 1 21 2032 155.286 0.91701 687.129 0.4 0.299118 0.628881 96.4205 96.4205 111.65 4.70822 2.75777 0.5
M16.2 1 22 2019 172.699 1.27626 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.22693 2.57095 0.5
M16.2 1 22 2020 156.415 0.107397 693.472 0.4 0.299118 0.614042 91.6154 91.6154 106.171 4.98667 3.24245 0.5
M16.2 1 22 2021 139.917 0.528248 692.326 0.4 0.299118 0.561012 84.4187 84.4187 97.8691 4.38126 3.15909 0.5
M16.2 1 22 2022 138.391 0.292985 667.905 0.4 0.299118 0.580117 101.758 101.758 117.807 4.55486 3.38908 0.5
M16.2 1 22 2023 144.959 0.391677 589.454 0.4 0.299118 0.596513 87.0651 87.0651 100.876 5.07709 3.26585 0.5
M16.2 1 22 2024 126.35 0.291877 508.144 0.422994 0.277474 0.500825 70.1623 70.1623 80.0244 5.08783 3.32449 0.5
M16.2 1 22 2025 112.303 0.905115 456.505 0.461453 0.244821 0.4381 57.3246 57.3246 65.4865 5.08306 2.47606 0.5
M16.2 1 22 2026 104.182 0.810855 453.985 0.485954 0.225984 0.395528 47.0522 47.0522 53.9578 4.84402 2.39078 0.5
M16.2 1 22 2027 98.4654 0.213997 511.331 0.504327 0.212724 0.386749 41.2369 41.2369 47.3861 4.21772 2.9863 0.5
M16.2 1 22 2028 102.62 0.457838 575.088 0.490868 0.222368 0.431749 55.814 55.814 64.1022 3.94895 3.05082 0.5
M16.2 1 22 2029 122.218 0.562352 585.276 0.43381 0.267872 0.530307 81.2216 81.2216 92.7677 4.47033 2.89277 0.5
M16.2 1 22 2030 128.953 1.05481 543.771 0.416375 0.283527 0.53702 74.8012 74.8012 85.2386 4.80455 2.37666 0.5
M16.2 1 22 2031 114.782 0.794013 546.597 0.454315 0.250579 0.468588 61.1553 61.1553 69.8532 4.44348 2.46013 0.5
M16.2 1 22 2032 110.827 0.365854 622.05 0.465774 0.241396 0.462658 61.86 61.86 70.7453 3.9335 2.90333 0.5
M16.2 1 23 2019 172.699 0.393492 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26474 3.4127 0.5
M16.2 1 23 2020 156.332 0.407957 643.075 0.4 0.299118 0.609628 91.5747 91.5747 106.123 5.19341 3.33442 0.5
M16.2 1 23 2021 138.319 0.547159 573.923 0.4 0.299118 0.538336 82.7285 82.7285 95.653 5.13251 3.01461 0.5
M16.2 1 23 2022 124.307 0.836687 522.253 0.428288 0.27273 0.481296 66.555 66.555 75.9905 5.03674 2.57155 0.5
M16.2 1 23 2023 113.688 0.418214 523.808 0.457417 0.248061 0.442663 55.991 55.991 64.0943 4.68713 2.83633 0.5
M16.2 1 23 2024 109.38 0.850204 556.132 0.470042 0.238057 0.441762 56.0584 56.0584 64.2435 4.25868 2.58315 0.5
M16.2 1 23 2025 116.418 0.678503 598.767 0.449668 0.254399 0.488855 70.6165 70.6165 80.7923 4.26435 2.64804 0.5
M16.2 1 23 2026 125.328 0.397291 630.496 0.425632 0.2751 0.533157 75.382 75.382 86.0232 4.26559 2.95847 0.5
M16.2 1 23 2027 126.226 0.668224 639.565 0.423313 0.277186 0.54181 82.6923 82.6923 94.3297 4.20579 2.82238 0.5
M16.2 1 23 2028 132.058 0.224336 628.642 0.408674 0.290746 0.569306 91.4577 91.4577 104.084 4.4928 3.25057 0.5
M16.2 1 23 2029 131.114 0.374891 582.965 0.410992 0.288552 0.547042 80.7423 80.7423 91.9407 4.62164 3.23792 0.5
M16.2 1 23 2030 122.701 0.501439 526.01 0.432536 0.268985 0.503159 74.3535 74.3535 84.8078 4.80579 2.97501 0.5
M16.2 1 23 2031 117.223 1.28802 480.104 0.447437 0.256253 0.467551 61.6686 61.6686 70.4021 4.98598 2.19213 0.5
M16.2 1 23 2032 106.101 0.726199 507.143 0.479998 0.230436 0.414944 48.6499 48.6499 55.7524 4.50841 2.42358 0.5
M16.2 1 24 2019 172.699 1.13866 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.23279 2.6613 0.5
M16.2 1 24 2020 156.402 1.00758 685.616 0.4 0.299118 0.613353 91.6091 91.6091 106.164 4.97972 2.52866 0.5
M16.2 1 24 2021 139.748 1.24854 722.585 0.4 0.299118 0.561744 84.1946 84.1946 97.6049 4.27985 2.40965 0.5
M16.2 1 24 2022 137.625 0.842306 817.195 0.4 0.299118 0.591672 98.8531 98.8531 113.987 3.8823 2.62515 0.5
M16.2 1 24 2023 156.238 0.617705 901.466 0.4 0.299118 0.696972 114.085 114.085 132.304 3.88688 2.90278 0.5
M16.2 1 24 2024 175.134 0.344232 919.46 0.4 0.299118 0.783779 129.952 129.952 150.676 4.12732 3.30339 0.5
M16.2 1 24 2025 187.309 0.374304 853.187 0.4 0.299118 0.818605 131.931 131.931 152.838 4.55507 3.46331 0.5
M16.2 1 24 2026 180.292 0.687649 731.987 0.4 0.299118 0.753936 118.217 118.217 136.9 4.97514 3.02769 0.5
M16.2 1 24 2027 157.84 0.484279 627.267 0.4 0.299118 0.634576 96.4002 96.4002 111.591 5.18086 3.00374 0.5
M16.2 1 24 2028 132.049 0.867758 572.838 0.408696 0.290726 0.518023 76.1637 76.1637 86.6683 4.83347 2.6014 0.5
M16.2 1 24 2029 119.003 0.523552 576.03 0.442502 0.260401 0.473551 67.3358 67.3358 76.9625 4.52755 2.7825 0.5
M16.2 1 24 2030 120.343 0.333563 604.994 0.438841 0.263521 0.493677 67.2921 67.2921 76.9435 4.33422 3.11064 0.5
M16.2 1 24 2031 123.755 0.40955 608.918 0.429733 0.27145 0.521964 78.0722 78.0722 89.2015 4.37575 3.16842 0.5
M16.2 1 24 2032 129.964 1.0514 572.178 0.413844 0.285878 0.547994 83.577 83.577 95.215 4.73511 2.45811 0.5
M16.2 1 25 2019 172.699 0.574082 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.25696 3.17436 0.5
M16.2 1 25 2020 156.349 0.559628 653.385 0.4 0.299118 0.610531 91.583 91.583 106.133 5.13963 3.0361 0.5
M16.2 1 25 2021 138.666 0.603443 610.313 0.4 0.299118 0.544041 83.0841 83.0841 96.2643 4.89567 2.88805 0.5
M16.2 1 25 2022 127.505 0.614308 588.216 0.420034 0.280164 0.507651 74.2533 74.2533 84.7407 4.68012 2.81005 0.5
M16.2 1 25 2023 123.548 0.648433 586.712 0.430281 0.270967 0.501063 71.2884 71.2884 81.424 4.53001 2.74905 0.5
M16.2 1 25 2024 122.302 1.24252 595.622 0.433584 0.268069 0.505984 72.055 72.055 82.3021 4.39755 2.33067 0.5
M16.2 1 25 2025 123.736 0.517427 644.604 0.429792 0.271398 0.521056 75.3592 75.3592 86.0175 4.2275 2.69504 0.5
M16.2 1 25 2026 126.62 0.383653 707.733 0.4223 0.278102 0.546812 80.6319 80.6319 91.9851 3.91654 3.05821 0.5
M16.2 1 25 2027 137.097 0.822985 727.114 0.4 0.299118 0.609884 106.827 106.827 122.636 4.11391 2.77437 0.5
M16.2 1 25 2028 151.494 2.07506 688.174 0.4 0.299118 0.656692 103.653 103.653 120.089 4.56224 2.04838 0.5
M16.2 1 25 2029 142.148 0.772526 733.509 0.4 0.299118 0.603097 88.0435 88.0435 101.998 4.21239 2.4542 0.5
M16.2 1 25 2030 131.818 0.607579 876.787 0.40926 0.29019 0.587427 91.5204 91.5204 104.2 3.4217 2.83699 0.5
M16.2 1 25 2031 157.676 0.714067 982.996 0.4 0.299118 0.736529 139.965 139.965 162.335 3.71023 2.96355 0.5
M16.2 1 25 2032 200.749 0.78641 946.836 0.4 0.299118 0.899495 143.637 143.637 166.484 4.42867 2.92105 0.5
M16.2 1 26 2019 172.699 1.11892 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.23363 2.67512 0.5
M16.2 1 26 2020 156.4 0.325068 684.489 0.4 0.299118 0.613255 91.6082 91.6082 106.163 5.01491 3.06667 0.5
M16.2 1 26 2021 139.648 0.738337 680.59 0.4 0.299118 0.557791 84.125 84.125 97.5228 4.45268 2.85537 0.5
M16.2 1 26 2022 135.962 0.671116 678.944 0.4 0.299118 0.568031 96.8411 96.8411 110.554 4.43299 2.80429 0.5
M16.2 1 26 2023 142.002 0.384831 660.39 0.4 0.299118 0.594813 89.1833 89.1833 103.363 4.59489 3.05779 0.5
M16.2 1 26 2024 133.249 0.24798 633.675 0.405769 0.293521 0.557235 85.6009 85.6009 97.5236 4.45997 3.39435 0.5
M16.2 1 26 2025 130.74 0.997141 587.941 0.411919 0.287681 0.549308 87.6501 87.6501 99.7753 4.66312 2.56017 0.5
M16.2 1 26 2026 128.121 0.633602 550.562 0.418477 0.281589 0.520588 75.5434 75.5434 86.0842 4.8836 2.60849 0.5
M16.2 1 26 2027 115.53 0.517364 560.672 0.452178 0.252329 0.463168 57.1046 57.1046 65.2755 4.3555 2.79195 0.5
M16.2 1 26 2028 111.833 0.888336 605.573 0.462806 0.243744 0.46888 67.6023 67.6023 77.3812 4.06296 2.57782 0.5
M16.2 1 26 2029 127.17 1.36001 643.506 0.420892 0.279382 0.547639 83.8483 83.8483 95.6391 4.28586 2.26774 0.5
M16.2 1 26 2030 131.654 0.930925 699.259 0.409661 0.28981 0.565009 82.1734 82.1734 93.6704 4.08286 2.45119 0.5
M16.2 1 26 2031 131.089 0.340074 798.49 0.411055 0.288494 0.58679 92.4195 92.4195 105.276 3.70475 2.98601 0.5
M16.2 1 26 2032 149.677 0.178892 856.408 0.4 0.299118 0.683307 120.716 120.716 139.947 3.89182 3.55748 0.5
M16.2 1 27 2019 172.699 0.498763 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.26021 3.2678 0.5
M16.2 1 27 2020 156.342 0.336863 649.085 0.4 0.299118 0.610154 91.5795 91.5795 106.129 5.16953 3.37556 0.5
M16.2 1 27 2021 138.506 0.218159 586.03 0.4 0.299118 0.540864 82.9284 82.9284 95.9921 5.05359 3.60279 0.5
M16.2 1 27 2022 125.88 0.774693 515.555 0.424198 0.276388 0.490481 70.5504 70.5504 80.5282 5.09895 2.74106 0.5
M16.2 1 27 2023 116.283 0.527359 474.089 0.450047 0.254085 0.447998 57.8288 57.8288 66.1358 5.17486 2.72431 0.5
M16.2 1 27 2024 104.511 0.620244 479.063 0.484919 0.226752 0.402054 44.5876 44.5876 51.1365 4.63539 2.67097 0.5
M16.2 1 27 2025 100.881 0.215635 522.82 0.496445 0.218327 0.405151 50.9263 50.9263 58.4818 4.25182 3.16387 0.5
M16.2 1 27 2026 112.335 0.628833 543.154 0.461334 0.244916 0.467175 62.6013 62.6013 71.6784 4.38754 2.83873 0.5
M16.2 1 27 2027 118.321 1.16137 527.347 0.444375 0.258818 0.490424 68.051 68.051 77.8054 4.63865 2.29306 0.5
M16.2 1 27 2028 115.433 0.780868 548.26 0.452461 0.252096 0.475091 59.9869 59.9869 68.526 4.48703 2.44144 0.5
M16.2 1 27 2029 109.554 0.55981 631.18 0.46954 0.238448 0.458114 59.0077 59.0077 67.5551 3.81717 2.73925 0.5
M16.2 1 27 2030 122.299 0.268915 714.366 0.433598 0.268057 0.54233 87.3919 87.3919 99.8013 3.85492 3.21399 0.5
M16.2 1 27 2031 145.437 0.522185 705.537 0.4 0.299118 0.643085 104.975 104.975 121.699 4.34761 3.11436 0.5
M16.2 1 27 2032 147.93 1.28267 625.797 0.4 0.299118 0.632389 97.7321 97.7321 113.231 4.79548 2.3532 0.5
M16.2 1 28 2019 172.699 0.835389 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.24575 2.90243 0.5
M16.2 1 28 2020 156.374 1.01056 668.303 0.4 0.299118 0.611837 91.5951 91.5951 106.147 5.05321 2.57564 0.5
M16.2 1 28 2021 139.19 1.44406 676.184 0.4 0.299118 0.553452 83.6093 83.6093 96.9147 4.5106 2.29005 0.5
M16.2 1 28 2022 132.546 0.379338 762.549 0.407474 0.291889 0.555921 86.6276 86.6276 98.7977 3.98986 2.83336 0.5
M16.2 1 28 2023 143.117 0.448266 848.972 0.4 0.299118 0.633863 103.907 103.907 120.522 3.7951 3.144 0.5
M16.2 1 28 2024 165.146 1.04548 844.346 0.4 0.299118 0.740664 128.777 128.777 149.322 4.22897 2.72516 0.5
M16.2 1 28 2025 179.55 0.347216 780.36 0.4 0.299118 0.773125 117.636 117.636 136.256 4.77566 3.09478 0.5
M16.2 1 28 2026 159.948 0.512198 721.554 0.4 0.299118 0.665147 98.7556 98.7556 114.373 4.54639 3.10825 0.5
M16.2 1 28 2027 144.271 0.9117 681.112 0.4 0.299118 0.606401 105.385 105.385 122.055 4.53009 2.67087 0.5
M16.2 1 28 2028 144.306 0.297381 645.426 0.4 0.299118 0.59407 91.2019 91.2019 105.667 4.758 3.06304 0.5
M16.2 1 28 2029 131.229 0.783573 618.268 0.410705 0.288824 0.536224 76.7912 76.7912 87.553 4.44332 2.74807 0.5
M16.2 1 28 2030 125.876 1.01421 615.206 0.424218 0.27637 0.530324 83.7506 83.7506 95.5046 4.46025 2.4653 0.5
M16.2 1 28 2031 130.185 0.596131 637.34 0.413294 0.286392 0.544808 78.5962 78.5962 89.5554 4.41966 2.68957 0.5
M16.2 1 28 2032 125.666 0.388865 677.485 0.424754 0.275887 0.530851 77.8176 77.8176 88.8351 4.02471 3.03158 0.5
M16.2 1 29 2019 172.699 0.562759 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.25745 3.18792 0.5
M16.2 1 29 2020 156.348 0.553943 652.739 0.4 0.299118 0.610474 91.5825 91.5825 106.132 5.14279 3.04755 0.5
M16.2 1 29 2021 138.645 0.432317 608.25 0.4 0.299118 0.543702 83.062 83.062 96.2263 4.91693 3.08866 0.5
M16.2 1 29 2022 127.297 0.549744 575.1 0.420563 0.279681 0.505265 73.7578 73.7578 84.1777 4.743 2.94057 0.5
M16.2 1 29 2023 122.718 0.471066 553.399 0.432475 0.269038 0.492899 69.9927 69.9927 79.9518 4.72738 2.949 0.5
M16.2 1 29 2024 118.816 0.958999 536.053 0.443014 0.259968 0.479733 64.4862 64.4862 73.7019 4.66 2.47918 0.5
M16.2 1 29 2025 115.066 0.238899 553.618 0.453488 0.251255 0.467472 62.6876 62.6876 71.6935 4.49689 2.99695 0.5
M16.2 1 29 2026 114.797 0.516121 578.7 0.454256 0.250628 0.474405 62.7931 62.7931 71.818 4.22429 2.96703 0.5
M16.2 1 29 2027 119.999 0.424726 581.098 0.439784 0.262714 0.506684 77.2445 77.2445 88.2622 4.4166 3.03574 0.5
M16.2 1 29 2028 126.638 0.677718 548.072 0.422257 0.278141 0.528203 74.6057 74.6057 85.0386 4.76742 2.7246 0.5
M16.2 1 29 2029 117.21 2.27964 522.556 0.447464 0.25623 0.474427 63.2499 63.2499 72.2692 4.56843 1.87091 0.5
M16.2 1 29 2030 111.299 0.647511 632.334 0.464384 0.242492 0.461586 59.3725 59.3725 67.885 4.02506 2.40273 0.5
M16.2 1 29 2031 115.46 0.741668 826.905 0.452367 0.252174 0.509789 67.4124 67.4124 77.1746 3.20952 2.72906 0.5
M16.2 1 29 2032 146.994 0.271835 969.591 0.4 0.299118 0.704887 136.851 136.851 158.779 3.60631 3.28771 0.5
M16.2 1 30 2019 172.699 2.99894 671.538 0.571974 0.169251 0.636921 55 93.0461 107.887 5.1547 1.93463 0.5
M16.2 1 30 2020 156.577 0.192028 791.818 0.4 0.299118 0.622655 91.695 91.695 106.265 4.60235 2.69014 0.5
M16.2 1 30 2021 143.099 0.414114 961.699 0.4 0.299118 0.608618 87.748 87.748 101.795 3.39124 3.16861 0.5
M16.2 1 30 2022 169.736 0.500893 1050.79 0.4 0.299118 0.790958 160.457 160.457 186.197 3.81555 3.36644 0.5
M16.2 1 30 2023 226.459 0.534912 935.928 0.4 0.299118 0.996271 152.155 152.155 176.282 4.92174 3.31655 0.5
